"","year","month","tempmax","tempmin","temp","feelslikemax","feelslikemin","feelslike","dew","humidity","precip","precipprob","precipcover","snow","snowdepth","windgust","windspeed","winddir","sealevelpressure","cloudcover","visibility","solarradiation","solarenergy","uvindex","severerisk","moonphase","sunrise_time","sunset_time"
"14",1991,2,25.4357142857143,11.9714285714286,18.4428571428571,25.1857142857143,11.6821428571429,18.3785714285714,-0.860714285714286,31.2892857142857,1.12792857142857,7.14285714285715,1.93464285714286,NA,NA,NA,17.4678571428571,112.567857142857,1015.56071428571,47.2535714285714,62.4142857142857,NA,NA,NA,NA,0.495357142857143,7.20875992063492,65527.3214285714
"15",1991,3,21.1935483870968,10.0322580645161,15.5903225806452,21.0612903225806,9.25161290322581,15.3322580645161,1.08387096774194,42.7548387096774,1.66774193548387,22.5806451612903,4.83870967741935,NA,NA,NA,21.4806451612903,164.516129032258,1013.44838709677,47.9322580645161,61.7483870967742,NA,NA,NA,NA,0.51258064516129,6.62641577060932,66996.4193548387
"16",1991,4,29.2733333333333,15.1633333333333,22.5266666666667,27.7866666666667,15.1633333333333,22.11,-1.80666666666667,22.0833333333333,0,0,0,NA,NA,NA,21.3633333333333,206.29,1010.70666666667,20.2533333333333,61,NA,NA,NA,NA,0.495666666666667,5.96857407407407,68359.3
"17",1991,5,33.4741935483871,19.4774193548387,27.0290322580645,31.1870967741935,19.4774193548387,26.0064516129032,-0.745161290322581,17.5903225806452,0,0,0,NA,NA,NA,22.7451612903226,219.316129032258,1008.01935483871,14.7967741935484,61.8387096774194,NA,NA,NA,NA,0.485161290322581,5.47396953405018,69716.5806451613
"18",1991,6,37.7666666666667,24.2366666666667,31.3233333333333,35.1366666666667,24.1066666666667,29.6533333333333,2.6,18.0433333333333,0,0,0,NA,NA,NA,18.3833333333333,173.856666666667,1007.88333333333,33.0466666666667,63.6666666666667,NA,NA,NA,NA,0.498,5.31599074074074,70729.7666666667
"19",1991,7,40.8774193548387,29.0709677419355,35.1838709677419,39.9161290322581,28.3161290322581,34.0709677419355,10.8290322580645,25.1709677419355,0.119354838709677,6.4516129032258,0.806451612903226,NA,NA,NA,22.4806451612903,244.954838709677,1009.16129032258,34.6161290322581,67.4516129032258,NA,NA,NA,NA,0.489677419354839,5.50362903225806,70644.8709677419
"20",1991,8,40.2935483870968,29.1290322580645,34.7096774193548,39.6612903225806,28.9354838709677,34.1225806451613,13.2451612903226,30.0548387096774,0.103225806451613,12.9032258064516,0.806451612903226,NA,NA,NA,21.6354838709677,197.067741935484,1010.4,48.1,67.2838709677419,NA,NA,NA,NA,0.476129032258065,5.85014336917563,69177.5483870968
"21",1991,9,37.23,25.5666666666667,31.1866666666667,36.2033333333333,25.5266666666667,30.54,12.3866666666667,34.36,0.69,10,1.25,NA,NA,NA,19.6633333333333,151.82,1010.43666666667,37.9666666666667,67.0233333333333,NA,NA,NA,NA,0.486666666666667,6.19580555555556,66868.7333333333
"22",1991,10,33.0806451612903,20.3612903225806,26.5258064516129,31.3516129032258,20.2903225806452,25.6064516129032,5.78709677419355,30.1516129032258,0.951612903225806,6.45161290322581,0.806451612903226,NA,NA,NA,17.3354838709677,142.129032258065,1010.76129032258,23.8967741935484,62.9,NA,NA,NA,NA,0.480322580645161,6.56032258064516,64466.9677419355
"23",1991,11,23.3,11.6733333333333,17.15,23.0366666666667,11.1233333333333,16.9733333333333,1.87666666666667,39.49,1.06666666666667,16.6666666666667,2.91633333333333,NA,NA,NA,17.8066666666667,126.063333333333,1015.49333333333,29.1733333333333,61.78,NA,NA,NA,NA,0.486,6.99918518518519,62799.8333333333
"24",1991,12,18.8064516129032,9.42903225806452,13.7032258064516,18.8064516129032,8.65483870967742,13.5483870967742,4.83548387096774,59.1032258064516,1.35483870967742,22.5806451612903,3.89806451612903,NA,NA,NA,16.9774193548387,126.906451612903,1017.19677419355,52.4,55.8774193548387,NA,NA,NA,NA,0.479677419354839,7.41125448028674,62600.4193548387
"25",1992,1,18.7451612903226,8.25806451612903,13.0516129032258,18.7451612903226,7.38709677419355,12.7774193548387,1.18709677419355,49.0709677419355,1.33835483870968,29.0322580645161,3.49516129032258,NA,NA,NA,18.941935483871,94.5064516129032,1017.02580645161,35.0935483870968,57.6225806451613,NA,NA,NA,NA,0.493870967741936,7.51891577060932,63851.064516129
"26",1992,2,21.9586206896552,11.4551724137931,16.3310344827586,21.8724137931034,11.1068965517241,16.2758620689655,4.82413793103448,51.8689655172414,0.864793103448276,27.5862068965517,5.02896551724138,NA,NA,NA,17.8344827586207,126.989655172414,1015.44137931034,49.4413793103448,59.7448275862069,NA,NA,NA,NA,0.476551724137931,7.20392720306513,65541.2068965517
"27",1992,3,23.3806451612903,12.3870967741935,17.558064516129,23.1645161290323,12.2645161290323,17.5064516129032,6.60645161290323,53.4,1.98409677419355,38.7096774193548,8.0641935483871,NA,NA,NA,18.9774193548387,150.283870967742,1013.05161290323,49.9935483870968,59.4064516129032,NA,NA,NA,NA,0.519677419354839,6.61005376344086,67031.935483871
"28",1992,4,31.8666666666667,17.6833333333333,25.0633333333333,30,17.6833333333333,24.3266666666667,4.73333333333333,31.7866666666667,0.4139,6.66666666666667,1.25,NA,NA,NA,17.7266666666667,146.016666666667,1010.59,36.0166666666667,61.64,NA,NA,NA,NA,0.49,5.95362037037037,68393.9333333333
"29",1992,5,34.5612903225806,21.9774193548387,28.0387096774194,32.6225806451613,21.9774193548387,27.1709677419355,9.44516129032258,34.6838709677419,0.979548387096774,22.5806451612903,3.49483870967742,NA,NA,NA,25.2096774193548,161.11935483871,1009.12903225806,51.3612903225806,64.058064516129,NA,NA,NA,NA,0.490322580645161,5.46576164874552,69749.3225806452
"30",1992,6,39.0333333333333,25.1866666666667,32.3833333333333,36.6833333333333,25.0233333333333,30.8166666666667,6.08333333333333,21.0433333333333,0.037,6.66666666666667,0.555333333333333,NA,NA,NA,20.2766666666667,200.516666666667,1006.30333333333,25.1166666666667,65.9,NA,NA,NA,NA,0.492,5.31728703703704,70744.5666666667
"31",1992,7,39.7709677419355,27.4741935483871,33.8870967741936,40.2774193548387,27.5870967741935,33.941935483871,14.4612903225806,34.5387096774194,2.30432258064516,25.8064516129032,3.76354838709677,NA,0,NA,19.5129032258065,178.529032258065,1008.89032258065,38.1709677419355,63.4516129032258,NA,NA,NA,NA,0.464193548387097,5.51117383512545,70624.3870967742
"32",1992,8,39.1741935483871,27.6193548387097,33.4129032258065,40.441935483871,28.1548387096774,34.1774193548387,16.941935483871,40.4806451612903,1.03287096774194,25.8064516129032,3.62935483870968,NA,0,NA,20.1774193548387,138.267741935484,1010.76129032258,46.0193548387097,62.9387096774194,NA,NA,NA,NA,0.451935483870968,5.85891577060932,69127.3548387097
"33",1992,9,38.7461538461538,25.6961538461538,32.15,37.7961538461538,25.9192307692308,31.5692307692308,11.8076923076923,31.4538461538462,0.0735384615384615,7.69230769230769,0.480769230769231,NA,NA,NA,17.6961538461538,101.896153846154,1008.82692307692,26.5423076923077,64.8115384615385,NA,NA,NA,NA,0.541538461538462,6.18168803418803,66971.1923076923
"34",1992,10,33.1225806451613,19.5935483870968,26.0387096774194,31.1483870967742,19.5935483870968,25.3064516129032,4.52258064516129,29.2967741935484,0.197838709677419,9.67741935483871,1.20967741935484,NA,NA,NA,16.1967741935484,100.125806451613,1011.31612903226,28.5709677419355,62.4741935483871,NA,NA,NA,NA,0.455806451612903,6.57016129032258,64413
"35",1992,11,22.6666666666667,9.89,15.8933333333333,22.4466666666667,9.31666666666667,15.73,-3.37333333333333,28.5966666666667,0.0252,3.33333333333333,0.139,NA,NA,NA,17.3966666666667,139.833333333333,1015.65666666667,27.89,64.5466666666667,NA,NA,NA,NA,0.478333333333333,7.01061111111111,62774.9333333333
"36",1992,12,16.7387096774194,7.21935483870968,11.6677419354839,16.7387096774194,6.06774193548387,11.2903225806452,3.31290322580645,60.8741935483871,2.97264516129032,29.0322580645161,8.33322580645161,NA,NA,NA,14.3,171.051612903226,1016.75161290323,52.9354838709677,44.8806451612903,NA,NA,NA,NA,0.453870967741935,7.41864695340502,62615.9032258065
"37",1993,1,18.8709677419355,10.0516129032258,14.158064516129,18.8709677419355,9.34838709677419,14.0387096774194,6.7741935483871,65.1129032258064,5.66216129032258,41.9354838709677,11.6938709677419,NA,0,NA,18.2354838709677,126.622580645161,1015.79032258065,66.6354838709677,52.1354838709677,NA,NA,NA,NA,0.466774193548387,7.51574372759857,63892.1290322581
"38",1993,2,18.9428571428571,9.91428571428571,14.1857142857143,18.9428571428571,8.96428571428571,14.0107142857143,5.20357142857143,58.6428571428571,1.61192857142857,32.1428571428571,6.99464285714286,NA,0,NA,18.0428571428571,143.503571428571,1015.5,63.2607142857143,57.5035714285714,NA,NA,NA,NA,0.5,7.20030753968254,65555.5714285714
"39",1993,3,24.9129032258065,12.1870967741935,18.4967741935484,24.5387096774194,11.7774193548387,18.3645161290323,6.73225806451613,50.7387096774194,2.3011935483871,19.3548387096774,3.89806451612903,NA,0,NA,19.7677419354839,130.770967741935,1015.27741935484,37.1774193548387,59.4806451612903,NA,NA,NA,NA,0.491612903225806,6.61529569892473,67020.5483870968
"40",1993,4,30.0066666666667,16.0866666666667,23.47,28.4866666666667,16.0866666666667,22.9566666666667,1.09666666666667,25.8233333333333,0,0,0,NA,0,NA,16.57,183.876666666667,1009.80333333333,30.6166666666667,64.4033333333333,NA,NA,NA,NA,0.481666666666667,5.95846296296296,68383.0666666667
"41",1993,5,35.3225806451613,21.9,29.0322580645161,33.0516129032258,21.9,27.8645161290323,5.01612903225806,24.0935483870968,0.335290322580645,3.2258064516129,0.403225806451613,NA,0,NA,19.1806451612903,214.558064516129,1008.07741935484,22.0774193548387,64.1064516129032,NA,NA,NA,NA,0.494838709677419,5.46847670250896,69738.8709677419
"42",1993,6,39.0566666666667,24.77,32.3366666666667,37.01,24.45,30.7333333333333,3.83333333333333,18.16,0.00943333333333333,3.33333333333333,0.139,NA,NA,NA,14.7633333333333,236.803333333333,1005.74666666667,16.62,63.98,NA,NA,NA,NA,0.486666666666667,5.31697222222222,70739.9666666667
"43",1993,7,39.9516129032258,27.3967741935484,33.9548387096774,38.8967741935484,27.3387096774194,33.0806451612903,10.7225806451613,26.4645161290323,0,0,0,NA,0,NA,16.6032258064516,228.606451612903,1008.12903225806,21.8451612903226,70.0193548387097,NA,NA,NA,NA,0.503548387096774,5.50877240143369,70630.6451612903
"44",1993,8,38.9161290322581,27.0032258064516,32.8935483870968,38.9387096774194,27.1838709677419,32.9290322580645,14.8129032258065,38.6483870967742,1.41370967741935,32.258064516129,3.76322580645161,NA,0,NA,20.4677419354839,146.725806451613,1009.11290322581,41.3032258064516,63.8258064516129,NA,NA,NA,NA,0.489354838709677,5.85612007168459,69143.1612903226
"45",1993,9,37.5433333333333,24.3066666666667,30.87,35.7533333333333,24.44,30.0033333333333,8.92,28.4866666666667,0.661433333333333,6.66666666666667,0.416666666666667,NA,0,NA,15.0466666666667,162.42,1009.59666666667,6.96,67.7366666666667,NA,NA,NA,NA,0.476333333333333,6.2015462962963,66826.2333333333
"46",1993,10,30.5096774193548,18.758064516129,24.3032258064516,29.1483870967742,18.7483870967742,23.8612903225806,6.84193548387097,36.8032258064516,1.141,16.1290322580645,2.41935483870968,NA,0,NA,17.3709677419355,111.712903225806,1012.51612903226,33.5612903225806,63.6064516129032,NA,NA,NA,NA,0.491612903225806,6.56693548387097,64430.1612903226
"47",1993,11,22.1333333333333,10.2533333333333,15.66,22.0233333333333,9.63666666666667,15.47,1.35,43.9433333333333,2.51086666666667,16.6666666666667,5.27766666666667,NA,0,NA,16.2066666666667,143.9,1016.24333333333,36.4266666666667,59.2333333333333,NA,NA,NA,NA,0.473333333333333,7.00680555555556,62782.8
"48",1993,12,19.5451612903226,7.16129032258065,12.6516129032258,19.5451612903226,5.67741935483871,12.1903225806452,-1.02258064516129,42.5612903225806,0.0236129032258065,9.67741935483871,0.537741935483871,NA,0,NA,17.4387096774194,129.838709677419,1018.34193548387,30.7129032258064,63.6193548387097,NA,NA,NA,NA,0.488709677419355,7.41612007168459,62610.8064516129
"49",1994,1,20.3516129032258,6.76774193548387,12.8645161290323,20.3516129032258,5.09677419354839,12.3806451612903,-2.4258064516129,38.1612903225806,0.101451612903226,3.2258064516129,0.268709677419355,NA,NA,NA,15.9806451612903,126.58064516129,1018.6,31.5741935483871,60.358064516129,NA,NA,NA,NA,0.47258064516129,7.51660394265233,63878.6451612903
"50",1994,2,20.1535714285714,8.44642857142857,13.975,20.1535714285714,7.17857142857143,13.6571428571429,-1.57857142857143,38.8071428571429,0.501892857142857,17.8571428571429,3.12464285714286,NA,0,NA,19.5892857142857,148.289285714286,1016.25,49.5928571428571,62.7607142857143,NA,NA,NA,NA,0.468214285714286,7.20417658730159,65542.3214285714
"51",1994,3,24.3967741935484,12.0774193548387,18.2129032258065,24.0225806451613,11.7516129032258,18.1032258064516,4.67741935483871,45.9354838709677,1.12677419354839,19.3548387096774,3.62870967741935,NA,0,NA,17.3096774193548,131.358064516129,1013.79032258065,44.8709677419355,16.3903225806452,NA,NA,NA,NA,0.498064516129032,6.6205376344086,67009.2580645161
"52",1994,4,28.8,15.4366666666667,22.54,27.56,15.3733333333333,22.0466666666667,0.796666666666667,27.0266666666667,0.0753666666666667,10,0.972333333333333,NA,0,NA,22.21,176.39,1010.79666666667,39.4,16.51,NA,NA,NA,NA,0.478333333333333,5.96327777777778,68372
"53",1994,5,32.4741935483871,18.741935483871,26.1258064516129,30.5483870967742,18.7193548387097,25.3,3.32258064516129,26.4129032258065,0.319548387096774,12.9032258064516,1.34387096774194,NA,0,NA,19.8774193548387,188.106451612903,1009.06774193548,34.8290322580645,16.5483870967742,NA,NA,NA,NA,0.501935483870968,5.47124551971326,69728.5161290323
"54",1994,6,40.6733333333333,26.1166666666667,33.9166666666667,38.8166666666667,25.9333333333333,32.55,6.11333333333333,20.08,0.00973333333333333,6.66666666666667,0.278,NA,0,NA,20.9733333333333,223.726666666667,1007.4,26.71,16.6533333333333,NA,NA,NA,NA,0.510666666666667,5.31674074074074,70735.3333333333
"55",1994,7,40.5903225806452,27.9290322580645,34.7322580645161,40.2354838709677,27.6096774193548,34.0096774193548,11.9483870967742,28.2548387096774,1.25674193548387,12.9032258064516,1.74709677419355,NA,0,NA,21.6451612903226,205.58064516129,1008.35161290323,38.558064516129,16.5838709677419,NA,NA,NA,NA,0.506129032258064,5.50638888888889,70636.9032258065
"56",1994,8,40.641935483871,29.4548387096774,35.258064516129,41.7774193548387,29.9709677419355,35.7709677419355,15.9645161290323,33.841935483871,0.0495483870967742,9.67741935483871,0.671935483870968,NA,0,NA,22.4806451612903,221.258064516129,1008.53870967742,42.058064516129,16.4870967741935,NA,NA,NA,NA,0.528064516129032,5.8533064516129,69159
"57",1994,9,36.6133333333333,24.4733333333333,30.4966666666667,35.9,24.4966666666667,30.1166666666667,13.0933333333333,37.7266666666667,1.84076666666667,30,1.80566666666667,NA,0,NA,19.61,162.623333333333,1009.74666666667,38,16.8666666666667,NA,NA,NA,NA,0.501666666666667,6.19881481481482,66845.8666666667
"58",1994,10,29.0967741935484,16.5129032258065,22.7161290322581,27.7322580645161,16.4741935483871,22.3258064516129,6.67741935483871,39.0290322580645,0.44858064516129,3.2258064516129,0.806451612903226,NA,0,NA,17.7096774193548,137.322580645161,1010.0064516129,26.9741935483871,16.5612903225806,NA,NA,NA,NA,0.498709677419355,6.56366487455197,64447.2903225806
"59",1994,11,20.2333333333333,8.71333333333333,14.3933333333333,20.2,8.04,14.1266666666667,2.00333333333333,46.4566666666667,0.5642,10,1.11133333333333,NA,NA,NA,17.77,168.79,1015.39333333333,36.96,16.21,NA,NA,NA,NA,0.5,7.0030462962963,62790.5666666667
"60",1994,12,18.2516129032258,7.82903225806452,12.5387096774194,18.2516129032258,6.91935483870968,12.2967741935484,3.85483870967742,60.5677419354839,2.48787096774194,32.258064516129,9.67741935483871,NA,0,NA,14.5774193548387,142.01935483871,1016.87419354839,43.5774193548387,14.8354838709677,NA,NA,NA,NA,0.495161290322581,7.41360215053763,62605.5806451613
"61",1995,1,17.0677419354839,7.91290322580645,12.1709677419355,17.0677419354839,7.03548387096774,11.9096774193548,4.66129032258065,63.7,1.17841935483871,29.0322580645161,5.91387096774194,NA,NA,NA,16.0677419354839,117.235483870968,1017.32580645161,57.6096774193548,15.6709677419355,NA,NA,NA,NA,0.445483870967742,7.51746415770609,63865.1612903226
"62",1995,2,23.2535714285714,11.2785714285714,17.1178571428571,23.0892857142857,10.7571428571429,17.0107142857143,6.53928571428571,54.0357142857143,0.390357142857143,28.5714285714286,2.38142857142857,NA,NA,NA,17.2892857142857,121.057142857143,1015.78214285714,38.8392857142857,16.1107142857143,NA,NA,NA,NA,0.504285714285714,7.20806547619048,65528.6785714286
"63",1995,3,24.0387096774194,11.8032258064516,18.141935483871,23.6645161290323,11.5322580645161,18.0161290322581,3.81935483870968,43.2032258064516,0.888870967741936,22.5806451612903,3.49451612903226,NA,NA,NA,18.941935483871,178.164516129032,1013.1935483871,42.5935483870968,16.541935483871,NA,NA,NA,NA,0.44,6.62578853046595,66997.8064516129
"64",1995,4,26.93,13.4533333333333,20.5333333333333,25.8866666666667,13.0566666666667,20.1266666666667,1.22666666666667,32.3666666666667,0.257133333333333,16.6666666666667,2.22233333333333,NA,NA,NA,21.1566666666667,190.793333333333,1009.84,40.9733333333333,16.43,NA,NA,NA,NA,0.471,5.96812962962963,68360.9666666667
"65",1995,5,30.7806451612903,18.1709677419355,25.1225806451613,29.0064516129032,18.1709677419355,24.3677419354839,2.92258064516129,25.9741935483871,0.0801935483870968,9.67741935483871,0.806774193548387,NA,NA,NA,22.3806451612903,212.812903225806,1008.07419354839,39.3806451612903,16.758064516129,NA,NA,NA,NA,0.472903225806452,5.47399641577061,69717.8709677419
"66",1995,6,37.36,22.6833333333333,30.7,34.95,22.6133333333333,29.24,3.06,18.81,0.00366666666666667,3.33333333333333,0.139,NA,NA,NA,20.9866666666667,219.82,1006.91,17.9533333333333,16.9033333333333,NA,NA,NA,NA,0.472,5.31647222222222,70730.5
"67",1995,7,41.2709677419355,27.8677419354839,35.1193548387097,40.3032258064516,27.5064516129032,33.9741935483871,9.41612903225806,23.2935483870968,0.00587096774193548,9.67741935483871,0.403548387096774,NA,NA,NA,23.3387096774194,206.7,1007.93870967742,27.9225806451613,17.1258064516129,NA,NA,NA,NA,0.477741935483871,5.50427419354839,70644.1612903226
"68",1995,8,40.7870967741936,28.6935483870968,34.941935483871,41.8161290322581,29.0516129032258,35.7064516129032,16.7838709677419,37.7096774193548,1.97183870967742,29.0322580645161,2.41935483870968,NA,NA,NA,21.3774193548387,185.28064516129,1006.04193548387,36.8,16.8935483870968,NA,NA,NA,NA,0.468064516129032,5.85076164874552,69175.7419354839
"69",1995,9,37.5666666666667,25.8733333333333,31.7866666666667,36.8566666666667,26.0333333333333,31.45,13.3166666666667,35.08,0.8987,13.3333333333333,1.528,NA,NA,NA,19.8633333333333,166.78,1008.44,26.3333333333333,17.0566666666667,NA,NA,NA,NA,0.494666666666667,6.1962962962963,66866.6333333333
"70",1995,10,32.241935483871,16.8161290322581,24.3806451612903,30.2838709677419,16.8161290322581,23.7096774193548,1.90322580645161,25.4193548387097,0.00709677419354839,6.4516129032258,0.269032258064516,NA,NA,NA,15.0612903225806,134.125806451613,1010.7,14.2709677419355,17.0483870967742,NA,NA,NA,NA,0.472258064516129,6.56067204301075,64465.5161290323
"71",1995,11,25.7066666666667,12.74,18.6133333333333,25.3033333333333,12.67,18.5466666666667,7.26333333333333,51.9166666666667,1.19473333333333,20,2.77766666666667,NA,NA,NA,12.2,119.14,1015.83666666667,26.2466666666667,16.3033333333333,NA,NA,NA,NA,0.493,6.99950925925926,62799.5666666667
"72",1995,12,19.9064516129032,7.85483870967742,13.4193548387097,19.9064516129032,6.81935483870968,13.1548387096774,0.529032258064516,43.7838709677419,0.017741935483871,6.4516129032258,0.269032258064516,NA,NA,NA,14.5516129032258,127.570967741935,1016.81935483871,39.3967741935484,16.4935483870968,NA,NA,NA,NA,0.47,7.41134408602151,62601.4516129032
"73",1996,1,20.1451612903226,6.57741935483871,13.1096774193548,20.1451612903226,5.28709677419355,12.7354838709677,-4.29354838709677,32.5741935483871,0.151870967741935,12.9032258064516,0.672258064516129,NA,NA,NA,15.5967741935484,124.864516129032,1016.58709677419,36.458064516129,16.3258064516129,NA,NA,NA,NA,0.482258064516129,7.5183064516129,63851.6774193548
"74",1996,2,22.5620689655172,11.2689655172414,16.7137931034483,22.3862068965517,10.8344827586207,16.5586206896552,3.37241379310345,45.0413793103448,0.960896551724138,20.6896551724138,2.87344827586207,NA,NA,NA,17.0413793103448,137.151724137931,1014.86206896552,51.5655172413793,16.4896551724138,NA,NA,NA,NA,0.469655172413793,7.20301724137931,65541.5862068966
"75",1996,3,24.7322580645161,11.7548387096774,18.5354838709677,24.1870967741935,11.4774193548387,18.3806451612903,-0.745161290322581,31.3709677419355,0.466548387096774,12.9032258064516,2.41967741935484,NA,NA,NA,19.4032258064516,173.961290322581,1012.9935483871,39.5225806451613,16.6129032258065,NA,NA,NA,NA,0.47741935483871,6.60917562724014,67032.1935483871
"76",1996,4,30.19,16.3433333333333,23.7566666666667,28.71,16.3433333333333,23.22,-1.88666666666667,20.2,0.00733333333333333,3.33333333333333,0.139,NA,NA,NA,22.3,185.906666666667,1010.99333333333,30.3633333333333,16.33,NA,NA,NA,NA,0.464333333333333,5.95297222222222,68394.5666666667
"77",1996,5,35.3064516129032,21.1258064516129,28.9903225806452,32.958064516129,21.1258064516129,27.6645161290323,1,17.7612903225806,0.0213225806451613,19.3548387096774,0.807096774193548,NA,NA,NA,22.7709677419355,230.08064516129,1007.66451612903,20.4870967741935,16.6516129032258,NA,NA,NA,NA,0.479677419354839,5.46548387096774,69749.8387096774
"78",1996,6,40.57,25.96,33.8266666666667,38.36,25.5766666666667,31.9933333333333,4.98666666666667,17.8066666666667,0.022,10,0.417,NA,NA,NA,21.3433333333333,223.85,1007.25,24.4066666666667,16.84,NA,NA,NA,NA,0.467,5.31746296296296,70744.4333333333
"79",1996,7,40.7612903225806,29.2,35.2838709677419,41.3967741935484,29.8709677419355,35.8387096774194,16.3354838709677,35.558064516129,0.321645161290323,22.5806451612903,1.3441935483871,NA,NA,NA,24.441935483871,201.041935483871,1008.34838709677,41.5870967741935,15.4967741935484,NA,NA,NA,NA,0.487096774193548,5.51181003584229,70623.8064516129
"80",1996,8,39.9709677419355,28.8903225806452,34.5096774193548,40.9612903225806,29.4290322580645,35.0225806451613,15.9225806451613,35.141935483871,0.287225806451613,12.9032258064516,0.806451612903226,NA,NA,NA,23.6225806451613,168.809677419355,1008.8064516129,31.1709677419355,15.6032258064516,NA,NA,NA,NA,0.508064516129032,5.85948028673835,69125.5161290323
"81",1996,9,34.2666666666667,23.5466666666667,28.9233333333333,33.5566666666667,23.66,28.7633333333333,13.4966666666667,42.13,0.5045,26.6666666666667,1.94466666666667,NA,NA,NA,20.41,159.326666666667,1008.46333333333,36.5666666666667,16.5633333333333,NA,NA,NA,NA,0.489333333333333,6.20474074074074,66804.6333333333
